listing_id,type_id,price,region,microdistrict,street,coordinates,images,description,phone_number,private_seller,call_forwarding,reserved,sold_or_rented,area,type,accommodates_no._of_cars,link,add_date,modified,valid_till,selected,views_total,views_today,number,unique_item_number,features
53404,13,19900,Klaipėda,Sportininkai,Pušyno g.,"55.72338,21.11374","https://aruodas-img.dgn.lt/object_61_108608536/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608538/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608540/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608542/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608640/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608642/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608644/klaipeda-sportininkai-pusyno-g.jpg","Parduodamas atskirai stovintis garažas daugiabučių kieme, Yra elektra, naktį gerai apšviesas. Daugiau informacijos suteiksime telefonu.",+37066391572,True,True,False,False,17.0,For sale,1,m.aruodas.lt/13-53404,2024-01-02,2024-01-02,2024-12-27,10,370,14,,,
61063,13,7500,Vilnius,Pilaitė,Gilužio g.,"54.70632,25.16165",https://aruodas-img.dgn.lt/object_61_114711719/vilnius-pilaite-giluzio-g.jpg,Parduodu antzemine auto aikstele.,+37066807566,True,True,False,False,,For sale,1,m.aruodas.lt/13-61063,2023-12-28,2024-01-17,2024-12-22,2,413,16,57,,
48544,13,10000,Vilnius,Naujamiestis,Gerosios Vilties g.,"54.6684,25.2488","https://aruodas-img.dgn.lt/object_61_104939566/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939394/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939548/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939416/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939542/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939422/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939592/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939432/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939456/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939604/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939468/vilnius-naujamiestis-gerosios-vilties-g.jpg,https://aruodas-img.dgn.lt/object_61_104939612/vilnius-naujamiestis-gerosios-vilties-g.jpg","PARDUODAMOS PARKAVIMO VIETOS VILNIUJE, NAUJAMIESTYJE, GEROSIOS VILTIES G. 27 , POŽEMINĖJE AUTOMOBILIŲ STOVĖJIMO AIKŠTELĖJE.

Parduodamos parkavimo vietos požeminėje automobilių stovėjimo aikštelėje esančioje po gyvenamuoju namu.

Įvažiavimas į požeminę aikštelę turi automatinius vartus.

Yra galimybė įsigyti daugiau negu vieną vietą.

LUCKY HOMES - viskas, ko reikia laimingam gyvenimui!
www.luckyhomes.lt",+37069128958,True,True,False,False,13.0,For sale,1,m.aruodas.lt/13-48544,2024-01-26,2024-01-26,2025-01-20,18,1481,20,27,,"Automatic gates, lock, fenced, under the roof"
54997,13,16000,Vilnius,Antakalnis,Žirgo g.,"54.72127,25.32333","https://aruodas-img.dgn.lt/object_61_109915691/vilnius-antakalnis-zirgo-g.jpg,https://aruodas-img.dgn.lt/object_61_109915687/vilnius-antakalnis-zirgo-g.jpg,https://aruodas-img.dgn.lt/object_61_109915683/vilnius-antakalnis-zirgo-g.jpg,https://aruodas-img.dgn.lt/object_61_109915681/vilnius-antakalnis-zirgo-g.jpg,https://aruodas-img.dgn.lt/object_61_109915695/vilnius-antakalnis-zirgo-g.jpg,https://aruodas-img.dgn.lt/object_61_109915697/vilnius-antakalnis-zirgo-g.jpg,https://aruodas-img.dgn.lt/object_61_109915699/vilnius-antakalnis-zirgo-g.jpg","PARDUODAMAS GARAŽAS Antakalnyje, Žirgo g. 13

• Plotas: 16,10 kv. m.;
• Adresas: Žirgo g., Antakalnis, Vilnius;
• Statybos metai: 1974 m;
• Tipas: mūrinis.

YPATUMAI:
• Betonuotos grindys;
• Mūrinės sienos;
• Metaliniai garažo vartai;
• Asfaltuotas privažiavimas;
• Garažas yra sausas ir tvarkingas.

APLINKA:
• Garažus administruoja garažų bendrija;
• Saugi ir tvarkinga vieta.",+37066395512,True,True,False,False,16.0,For sale,1,m.aruodas.lt/13-54997,2024-01-28,2024-01-28,2025-01-22,13,772,22,,,
56974,13,8700,Kauno r. sav.,Užliedžių k.,Ledos g.,"54.96579,23.81328","https://aruodas-img.dgn.lt/object_61_111644852/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644854/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644856/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644862/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644864/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644866/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644868/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644922/kauno-r-sav-uzliedziu-k-ledos-g.jpg,https://aruodas-img.dgn.lt/object_61_111644870/kauno-r-sav-uzliedziu-k-ledos-g.jpg","Garažas 24.93 m2 
Info telefonu


Domina keitimas į sklypą (Domeikava, varluva, lapės, drąseikiai ir pan.)",+37066392870,True,True,False,False,"24,93",For sale,1,m.aruodas.lt/13-56974,2023-07-17,2024-01-29,2025-01-23,3,887,22,,4400-1962-7611:6972,"Automatic gates, basement"
61063,13,7500,Vilnius,Pilaitė,Gilužio g.,"54.70632,25.16165",https://aruodas-img.dgn.lt/object_61_114711719/vilnius-pilaite-giluzio-g.jpg,Parduodu antzemine auto aikstele.,+37066807566,True,True,False,False,,For sale,1,m.aruodas.lt/13-61063,2023-12-28,2024-01-17,2024-12-22,2,413,16,57,,
54873,13,16000,Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,"54.69761,25.21203","https://aruodas-img.dgn.lt/object_61_109781483/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781495/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781485/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781487/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781489/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781493/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781491/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781497/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781499/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781501/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781503/vilnius-karoliniskes-algimanto-petro.jpg,https://aruodas-img.dgn.lt/object_61_109781505/vilnius-karoliniskes-algimanto-petro.jpg","Parduodamas garažas Kavoliuko g. 8, Karoliniškėse, Vilniuje.
Garažo nr. 20

Geras variantas laikyti mašiną, nes garažas prie pat gyvenamųjų namų.
Galėsite įsirengti dirbtuvę ar mini autoservisą. Idealus variantas tiems, kas mėgsta krapštytis prie mašinų.
Garaže yra natūrali ventiliacija.
Įmontuotos lentynos. Garažas tinka reikalingiems/nereikalingiems daiktams sandėliuoti. Galėsite susidėti įvairius daiktus.
Geri vartai. Elektros instaliacija, yra rozetė, apšvietimas.
Geras privažiavimas.

Labai maži bendrijos mokesčiai - apie 50 eur į metus.

Garažo matmenys:
Plotas 17,59 kv.m.
Ilgis: 5.74 m.
Plotis: 2,86 m.
aukštis: 2,60 m.",+37061894346,True,True,False,False,17.0,For sale,1,m.aruodas.lt/13-54873,2024-01-28,2024-01-28,2025-01-22,28,1540,44,8,,
60959,13,17600,Kaunas,Biržiškų g.,Biržiškų g.,"54.89748,23.96635",,Parduodama požeminė parkavimo vieta po 1E namu.,+37066396270,True,True,False,False,,For sale,1,m.aruodas.lt/13-60959,2023-12-19,2023-12-19,2024-12-13,2,294,13,1E,,
61239,13,13900,Vilnius,Grigiškės,Vilniaus g.,"54.67009,25.10184","https://aruodas-img.dgn.lt/object_61_114845757/vilnius-grigiskes-vilniaus-g.jpg,https://aruodas-img.dgn.lt/object_61_114847463/vilnius-grigiskes-vilniaus-g.jpg","Parduodamas sausas garažas Grigiškėse, Vilniaus g.59. Kaina apie 13900. Kaina derinama.",+37066394152,True,True,False,False,,For sale,1,m.aruodas.lt/13-61239,2024-01-05,2024-01-26,2024-12-30,1,307,16,59,,
56277,13,1400,Vilnius,,,"54.65415,25.30298","https://aruodas-img.dgn.lt/object_61_114608313/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608315/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608353/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608435/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608525/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608529/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608533/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608537/vilnius.jpg","www.piguskonteineris.lt

Parduodame ir nuomojame 6m ir 12m jūrinius konteinerius (yra ir naujų, ir naudotų).

Pasirinktą konteinerį pristatome visoje Lietuvoje už papildomą mokestį.

Konteineris gali būti naudojamas ne tik Transportavimui bet ir kaip Sandėlis, Parduotuvė, Kioskelis, Lauko Kavinė, Garažas, Vasarnamis, Baseinas.

Konteinerių kaina priklauso nuo stovio ir dydžio, todėl teiraukitės.
6m naudotų konteinerių kaina prasideda nuo 1400€ + PVM.

Sausio mėn. gausime 6m/20 pėdų RAL7035 (šviesiai pilkų) konteinerių papildymą – išankstiniams užsakymams taikome nuolaidas.

Esant poreikiui, konteineriai yra parduodami lizingu. Mūsų partneriai- „Inbank mokilizingas“, pasiūlys Jums finansavimo sprendimą per 24 val.!

Nuomos kainos:
- 6 metrų standartinis konteineris (20' DC / 20 pėdų)
iki 3 mėn. 75 Eur + PVM
3 - 6 mėn. 65 Eur + PVM
6 - 12 mėn. 50 Eur + PVM

- 12 metrų paaukštintas konteineris (40' HC / 40 pėdų)
iki 3 mėn. 130 Eur + PVM
3 - 6 mėn. 120 Eur + PVM
6 - 12 mėn. 110 Eur + PVM

*nuomojant ilgesniam laikotarpiui kaina taikoma pagal susitarimą.

Siųskite užklausas el. paštu, skambinkite arba rašykite SMS.
Email: Tel.: +370 (6) 22-11-123 (WhatsApp, Viber, Telegram)
Web: www.piguskonteineris.lt

jurinis konteineris, juriniai konteineriai, konteineriu pardavimas, konteineriu nuoma, sandeliu nuoma, sandeliavimas, sandeliukas, juriniai konteineriai parduodu, juriniu konteineriu pardavimas, juriniai konteineriai vilnius, jūrinis konteineris, juriniai konteineriai parduoda, jūrinai konteineriai, konteineris sandėliavimui, konteineris sandeliavimui, sandeliavimo konteineris, sandėliavimo konteineris",+37066397360,True,True,False,False,,For sale,1,m.aruodas.lt/13-56277,2023-06-15,2023-12-22,2024-12-12,24,1353,16,,,
54359,13,23900,Vilnius,Naujamiestis,Mindaugo g.,"54.67182,25.27511","https://aruodas-img.dgn.lt/object_61_109365953/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365955/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365957/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365959/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365961/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365963/vilnius-naujamiestis-mindaugo-g.jpg","Vilnius, Naujamiestis, Mindaugo g., parking place in the underground parking lot
Parking space for sale in an underground car park (OSLO NAMAI, Mindaugo g. 27)

The parking lot is equipped with an automatic gate control system, CCTV cameras, autonomous and convenient access from Kauno Street and the inner street near the Comfort Hotel.",+37069124088,True,True,False,False,,For sale,1,m.aruodas.lt/13-54359,2023-08-29,2023-12-27,2024-12-21,6,633,13,,,"Security, automatic gates, under the roof"
56277,13,1400,Vilnius,,,"54.65415,25.30298","https://aruodas-img.dgn.lt/object_61_114608313/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608315/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608353/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608435/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608525/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608529/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608533/vilnius.jpg,https://aruodas-img.dgn.lt/object_61_114608537/vilnius.jpg","www.piguskonteineris.lt

Parduodame ir nuomojame 6m ir 12m jūrinius konteinerius (yra ir naujų, ir naudotų).

Pasirinktą konteinerį pristatome visoje Lietuvoje už papildomą mokestį.

Konteineris gali būti naudojamas ne tik Transportavimui bet ir kaip Sandėlis, Parduotuvė, Kioskelis, Lauko Kavinė, Garažas, Vasarnamis, Baseinas.

Konteinerių kaina priklauso nuo stovio ir dydžio, todėl teiraukitės.
6m naudotų konteinerių kaina prasideda nuo 1400€ + PVM.

Sausio mėn. gausime 6m/20 pėdų RAL7035 (šviesiai pilkų) konteinerių papildymą – išankstiniams užsakymams taikome nuolaidas.

Esant poreikiui, konteineriai yra parduodami lizingu. Mūsų partneriai- „Inbank mokilizingas“, pasiūlys Jums finansavimo sprendimą per 24 val.!

Nuomos kainos:
- 6 metrų standartinis konteineris (20' DC / 20 pėdų)
iki 3 mėn. 75 Eur + PVM
3 - 6 mėn. 65 Eur + PVM
6 - 12 mėn. 50 Eur + PVM

- 12 metrų paaukštintas konteineris (40' HC / 40 pėdų)
iki 3 mėn. 130 Eur + PVM
3 - 6 mėn. 120 Eur + PVM
6 - 12 mėn. 110 Eur + PVM

*nuomojant ilgesniam laikotarpiui kaina taikoma pagal susitarimą.

Siųskite užklausas el. paštu, skambinkite arba rašykite SMS.
Email: Tel.: +370 (6) 22-11-123 (WhatsApp, Viber, Telegram)
Web: www.piguskonteineris.lt

jurinis konteineris, juriniai konteineriai, konteineriu pardavimas, konteineriu nuoma, sandeliu nuoma, sandeliavimas, sandeliukas, juriniai konteineriai parduodu, juriniu konteineriu pardavimas, juriniai konteineriai vilnius, jūrinis konteineris, juriniai konteineriai parduoda, jūrinai konteineriai, konteineris sandėliavimui, konteineris sandeliavimui, sandeliavimo konteineris, sandėliavimo konteineris",+37066397360,True,True,False,False,,For sale,1,m.aruodas.lt/13-56277,2023-06-15,2023-12-22,2024-12-12,24,1353,16,,,
53404,13,19900,Klaipėda,Sportininkai,Pušyno g.,"55.72338,21.11374","https://aruodas-img.dgn.lt/object_61_108608536/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608538/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608540/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608542/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608640/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608642/klaipeda-sportininkai-pusyno-g.jpg,https://aruodas-img.dgn.lt/object_61_108608644/klaipeda-sportininkai-pusyno-g.jpg","Parduodamas atskirai stovintis garažas daugiabučių kieme, Yra elektra, naktį gerai apšviesas. Daugiau informacijos suteiksime telefonu.",+37066391572,True,True,False,False,17.0,For sale,1,m.aruodas.lt/13-53404,2024-01-02,2024-01-02,2024-12-27,10,370,14,,,
59982,13,7200,Panevėžys,Skaistakalnis,Pajuostės pl.,"55.72942,24.39412","https://aruodas-img.dgn.lt/object_61_113974314/panevezys-skaistakalnis-pajuostes-pl.jpg,https://aruodas-img.dgn.lt/object_61_113974324/panevezys-skaistakalnis-pajuostes-pl.jpg,https://aruodas-img.dgn.lt/object_61_113974320/panevezys-skaistakalnis-pajuostes-pl.jpg,https://aruodas-img.dgn.lt/object_61_113974334/panevezys-skaistakalnis-pajuostes-pl.jpg,https://aruodas-img.dgn.lt/object_61_113974328/panevezys-skaistakalnis-pajuostes-pl.jpg,https://aruodas-img.dgn.lt/object_61_113974332/panevezys-skaistakalnis-pajuostes-pl.jpg,https://aruodas-img.dgn.lt/object_61_113974336/panevezys-skaistakalnis-pajuostes-pl.jpg","Parduodamas Dembavoje mūrinis garažas ""Žibintas"" bendrijoje, Dembavos 29,  42kv. ploto, ilgis 6.20 metro plotis 3.50 metro, viršutinis plotas 21.7 kvadrato,su rusiu 42 kvadratai bendro ploto.Įvažiavimas stebimas vaizdo kameromis. KAINA 7200e 

KITAS GARAŽAS: Parduodamas Dembavoje mūrinis garažas šalia mokyklos ir degalines. Garažai yra Dembavos gatve 29 ""Žibintas"" bendrija. Garažo ilgis 6.10 metro, plotis 3.40 metro. Po visu garažu yra rusys- duobė. Bendro ploto su rusiu 41kv.
KAINA 7200e",+37069128053,True,True,False,False,42.0,For sale,1,m.aruodas.lt/13-59982,2023-11-09,2024-02-08,2025-02-02,6,479,39,,,
61167,13,35000,Vilnius,Naujamiestis,K. Donelaičio g.,"54.68007,25.25107","https://aruodas-img.dgn.lt/object_61_114792133/vilnius-naujamiestis-k-donelaicio-g.jpg,https://aruodas-img.dgn.lt/object_61_114792131/vilnius-naujamiestis-k-donelaicio-g.jpg,https://aruodas-img.dgn.lt/object_61_114792397/vilnius-naujamiestis-k-donelaicio-g.jpg,https://aruodas-img.dgn.lt/object_61_114792135/vilnius-naujamiestis-k-donelaicio-g.jpg","Parduodamas mūrinis garažas su išpirkta žemės sklypo dalimi K. Donelaičio g. 12B, Naujamiestyje.
Garažo plotas 17,3 kv. m., priklausanti žemės sklypo dalis 0,33a.
Strategiškai patogi lokacija, geras privažiavimas. Garažo patalpos sausos, yra elektros įvadas, galima įsirengti elektromobilio krovimo stotelę, yra duobė, garažo vartai metaliniai.
Garažas unikalioje vietoje.

BENDRA INFORMACIJA:
✔ Tipas: Mūrinis, antžeminis;
✔ Plotas: 17,3 kv. m.;
✔ Garažui priklausantis žemės sklypas: 0,33a;
✔ Elektra: yra;
✔ Duobė: yra;
✔ Pardavimo kaina: 35 000 Eur

Garažas miesto centre, puiki investicija.
Yra galimybė įsigyti kelis garažus šioje vietoje.",+37066391473,True,True,False,False,"17,3",For sale,1,m.aruodas.lt/13-61167,2024-01-02,2024-01-29,2024-12-27,6,443,16,12B,,Pit
61347,13,18300,Vilnius,Žirmūnai,Minties g.,"54.70672,25.30151","https://aruodas-img.dgn.lt/object_61_114951865/vilnius-zirmunai-minties-g.jpg,https://aruodas-img.dgn.lt/object_61_114951867/vilnius-zirmunai-minties-g.jpg","Parduodamas sausas garažas šalia Šiaurės miestelio, Minties g.1a.",+37066648438,True,True,False,False,"17,25",For sale,1,m.aruodas.lt/13-61347,2024-01-11,2024-02-06,2025-01-05,15,774,29,,,
53957,13,48000,Klaipėda,Balandžių g.,Balandžių g.,"55.69038,21.14511","https://aruodas-img.dgn.lt/object_61_110271333/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_109041881/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090703/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090701/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090707/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090711/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090715/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090717/klaipeda-balandziu-g.jpg,https://aruodas-img.dgn.lt/object_61_110090721/klaipeda-balandziu-g.jpg","Parduodami 3 sujungti garažai balandžių gatvėje, šalia daugiaaukščio ""Pilsoto"" ir naujosios perkelos. Yra 3 duobės, elektra, krosnis, tualetas, dušas. Įvažiavimas tiesiai nuo Agluonos g. Daugiau informacijos telefonu",+37066395392,True,True,False,False,"68,82",For sale,3,m.aruodas.lt/13-53957,2023-03-10,2024-01-08,2025-01-02,12,1949,23,2A,,Pit
54621,13,30000,Vilnius,Pašilaičiai,Perkūnkiemio g.,"54.73874,25.21779","https://aruodas-img.dgn.lt/object_61_109562281/vilnius-pasilaiciai-perkunkiemio-g.jpg,https://aruodas-img.dgn.lt/object_61_109562279/vilnius-pasilaiciai-perkunkiemio-g.jpg,https://aruodas-img.dgn.lt/object_61_109562283/vilnius-pasilaiciai-perkunkiemio-g.jpg","For sale is a double parking space with a niche and a lifting gate in the underground parking lot on Perkūnkiemio street.
Convenient entrance from the street.
Places right at the entrance.
There is room for two cars.",+37061644445,False,False,False,False,,For sale,2,m.aruodas.lt/13-54621,2023-09-20,2023-12-27,2024-12-21,9,1545,16,19A,,
54359,13,23900,Vilnius,Naujamiestis,Mindaugo g.,"54.67182,25.27511","https://aruodas-img.dgn.lt/object_61_109365953/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365955/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365957/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365959/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365961/vilnius-naujamiestis-mindaugo-g.jpg,https://aruodas-img.dgn.lt/object_61_109365963/vilnius-naujamiestis-mindaugo-g.jpg","Vilnius, Naujamiestis, Mindaugo g., parking place in the underground parking lot
Parking space for sale in an underground car park (OSLO NAMAI, Mindaugo g. 27)

The parking lot is equipped with an automatic gate control system, CCTV cameras, autonomous and convenient access from Kauno Street and the inner street near the Comfort Hotel.",+37069124088,True,True,False,False,,For sale,1,m.aruodas.lt/13-54359,2023-08-29,2023-12-27,2024-12-21,6,633,13,,,"Security, automatic gates, under the roof"
